text,label_id
"T thấy bình thường mà, có gì đâu",0
bọn công an chỉ có việc là đi đàn áp dân đen thôi.,2
Nói ý kiến của mình mà bị gọi là phản động.... Xàm VL,1
"Ji Nhung sếp nhung đâu, tag vô kkk",0
"Chuyện đéo đâu xa về đạo đức mấy thằng chó công an giao thông:sáng nãy e đi tiễn mấy thằng bạn đi lính..bọn giao thông đi dẹp đường nó cầm gậy sắt vừa vụt vừa chửi dân như con ""bố mày đập chết cụ mày giờ,địt cụ mày"" mình đéo ngờ luôn đấy",2
Đụ con đĩ mẹ thầy nhá,2
thành phần thối nát,1
Tối nay thầy lại ngủ ngoài rồi,0
Xem cái này chỉ muốn ỉa vào mặt mấy thằng cho xây tượng đài...,2
Chuyen gia vu tru thi phai doan truoc duoc dich cua nuoc My chu? Sao lai phai mua gao du phong. Chung to chuen gia vu tru nay oc dac.,2
"Hơ hơ, ms c.an huyện mà bày đặt lên giọng. Xin lỗi cô ba vàng mã c.an tỉnh nhà con còn chưa coi vào mắt huốn j c.an huyện. Chú con là đại biểu quốc hội tỉnh mà còn ch dám lên giọng. Nổ quá. Đr, ở Mĩ có bom nguyên tử hk nổ ms là lạ",1
Đỷ chị minh hiếu,2
Đc a ạ 🤣🤣🤣,0
Hiền Lương cc,1
Như 1 con khùng,1
Đổi cờ hay kỳ gì cũng không đổi cái rẻ rách 3/ đâu nha bác :),2
Nhìn cái mặt là k ưa r vênh vênh váo váo,2
Được đó thầy,0
Vcc,1
HN Thu Nguyên hoặc cho nó xuống đất ngủ thử cho quen hơi đất,1
Kiep sau may con dy bong nay luoi phai thuc vo cua minh moi vua bung tao da la bong ma toi ngay chui nhau xem ma ghet ghe do bong khung lon nhan xet chinh xac,2
Điệp Còii vcl cáo là ai :)) con anh độ nhé :)),1
Như Quỳnh Bệnh từ trong cái nhân cách rồi pạn🤷‍♀️,2
khó chịu vãi😂,0
Đỗ Hoàng sao nhìn hog giống tí nào 🤔,0
tin 2013 -_-,0
Khiêu dâm hay gì,1
kenny you bảo thích ăn gà abe ơi,0
Sim số đẹp ib e nhá,0
Người ko ra người.ngợm ko ra ngợm.ý thức thì như đống rác.nhà nước nên bỏ tù những thằng coi thường pháp luật và tính mạng người khác như nó.phạt thật nặng xem nó có im mỏm nó ko.,2
thôi chắc ngta chết các bạn mới vừa ý,0
Đm thằng viện kiểm sát nhe răng cười kìa,2
Mời em về với tộc của anh ...,0
"Cai du ma deo bit dang song trong cai thoi ky gi,ma lam alibaba the ko bit",1
"Đ*t con mẹ. Đang ăn cơm nghe đến đoạn bôi c** mũi,c** mèo Đức Phan ạ :)))",1
Vl ;)),1
Nguyễn Hạnh Mai phục con ciu,1
dơ vl,1
Làm chuyện ruồi bu...diễn éo sâu!,1
trốn kĩ vô anh ơiii =))))),0
căng thẳng vlll,1
Nông Tuấn Anh rồi lây corona luôn ?,0
Em đã thử và được mạnh bạc 😂😂,0
Sống chậm đi các pro 🤓,0
K xem cút mẹ mày đi,1
Mất tư cách dễ sợ,1
Nguyễn Chi t makeup cho m free nhé :))),0
"Chuyên gia kinh tế, bà Phạm Chi Lan nói nè , cho nên chúng ta hiểu rằng Vingroup và các tỷ phú bất động sản khác giàu lên chỉ nhờ mối quan hệ và bắt tay với quan chức nhà nước mà thôi",1
Be de roi lai con lam chuyện,1
Mấy cái quan bệnh tật của thời đại,0
Cảm ơn cc,1
"Lộc đéo cmt là bác đc yên r. Lộc cmt cái bác \""lên\"" nóc nhà bắt con gà... Bãi đéo nào cũng có dấu răng của L :))",1
"Sáng nghe các đài phát thanh của loa Phường ra rả kết luận mà nghe nực cười quá thể, hoá ra mấy tháng qua điều tra các kiểu cũng quay lại giả thuyết ban đầu theo 1 phía trường cung cấp. Vậy thì điều tra quái gì cứ phán quyết bất chấp ngay từ đầu luôn đi cho gọn! Quả báo tới từng người bây giờ! Nhanh lắm!",1
"Á đù bệnh tâm thần mà cho làm trung tá mới hay,hèn gì bọn đảng cs toàn là một lủ tâm thần nhưng hám của.",2
Kiếm lấy con hàng xoa bóp chứ =)),0
Cứ tính ngìn tỷ đkm sợ thật,1
Như Quỳnh,0
Nát hết rồi,1
Có não thì nên sử dụng chứ cứ để nó đóng thành bê tông thì lại phí 😒,1
May k mất tết :)))),0
Cần tiêu diệt dân tộc Tàu khựa,2
Hãy sủa theo cách của bạn!,2
Nó lại hợp lý vl :),1
Con mụ thần kinh,2
"Hot girl ống tinh đi, nghe vui tai hơn",2
Lỗ đít nè chơi đi,1
Mình cũng ghét cái bọn con trai làm mất thời gian của con gái vl :))),0
"Em này ko thể tha thứ đc,chị là ng Trung nhưng cái tính e này đã như vậy rồi ko thể sữa nổi ...dân chợ búa rẩu rác từ trong trứng rồi nước luôn rồi !!",2
Được anh ơi,0
Cái này người ta gọi là quá Độ =))),0
Vui cùng em bóp vú bên đường 🤭🤭🤭,1
Im mẹ đi thằng mặt lon,2
CA ở đéo đâu chả thế k đc ăn là nó khác đéo j giang hồ dưới chỗ tôi CA khu vực giờ khác đéo j giang hồ đi đòi tiền bảo kê hàng tháng ra mặt,2
Khánh Vân trêu tí thôi đừng cáu nhé 😁😁,0
Úi bát giới chưa bị thịt à mọi người ^^,0
Bóc lột còn hơn cả bọn Thực Dân nữa !,2
Chị Chan Mặc Bikini Ngon vailon =))))),1
Hạng mục thầy giáo cute nhất hệ mặt trời,0
Xa xôi phí thanh xuân lắm 😂😂😂,0
Ý thức như cuối đầu bài,1
Thời gian đầu đ ai chả thề non hẹn biển yêu lâu mới lộ ra ngay ý mà,1
Đừng so sánh 2 thầy ngu,2
Mong thầy chỉ đóng mv thôi :v,0
Lũ chó chết. Đkm loạn mẹ nó rồi. Xh như lồn,2
thông đít hàng ngày :),1
"Cần nhân giống bò này gấp ,để sau này đi nghiêm thu công trình .Cứ cột mỗi con 1 cột điện,nếu kéo không đổ thì chất lượng công trình oke....",2
MCVMedia may dung co so sanh lisa tui do di cho,2
Ý thức như cuối đầu bài,1
Con khỉ trần dần vẫn còn răng à?,2
"Ở xứ sở nào đó thì người ta lại đối xử với nhau như người rừng, chém giết nhau vì lý do vặt vãnh. THật kì lạ !!",1
Mày ko thay đổi thì ko những bị khóa mõm và khóa luôn cả tay mày luôn,2
Cố lên việt mam,0
Xờ lờ quá,1
Stop chem' gio' di chu Tran Dan oi ?,2
Ám ảnh vl,1
"Đéo biết nói gì, thôi, chia sẻ",1
Cô hư tại thầy,0
TRUNG QUỐC LÀ 1 BẬC THẦY VỀ HỐI LỘ. :))),2
Cứ thịt chó mà phang chứ sam so gì 😁,0
"Tình hình dịch bệnh đang rất phức tạp. Mọi người ra đường nhớ đeo khẩu trang. Ai sống một mặt thì đeo 1 cái, ai sống hai mặt thì đeo 2 cái. Còn ai sống như con kă.c. thì nên đeo bcs thay khẩu trang 😏😏😏",2
"Trần ĐOÀN chuyên bán mấy cái hàng fake mà nói xạo nói láo, vốn có 40k,50k một chai đi bán 200k,300k. Chưa hết nó còn dám nói hàng chính hãng vài triệu sale còn 200k, thứ lừa đảo, mất dạy. Ai mà mua hàng con này sài coi chừng ung thư da đó nha, nó bỏ ba cái chất gây nghiện vô để ngta mua hoài đó, sài vô đi rồi có ngày ung thư hỏi sao xui, thà mua chai dâu thơm chính hãng sài hơi đắt mà thơm lâu, an toàn nha mọi người!",2
Dân băc minh ko xu đep con cho nay,2
Sắp xuống lỗ rồi,1
nhìn nứng gkê ak abe ơi!!!,1
Thang khung,2
Hải Linh Đồng Ánh Thùy Nguyễn Ngọc Đồng Thị Ngọc đỡ 1 khoản,0
Con mẹ mày. Nói mày là chó thì tội con chó. Mày còn thua con chó nữa tịp à,2
Fan cứng dạo hả thầy lol 🤤,2
"Thích câu này vl \"" Bạn lịch sự - admin lịch sự. Bạn cục súc - admin dí L` vào mặt bạn luôn \""",2
Chính phủ Nhật xin vái đcs VN 1 vái dài vãi đái :))),2
dm ông nói phét à 🙂 cái vòng cổ đã quá 2l cụ rồi,1
Nhanh vcl,1
Ả con nè ba,0
Nổ như chó,1
Lừa minh hiếu còn sủa,1
Top,0
Nhìn mặt k co tí gì gọi là phúc hậu...ác khẩu,1
Chắc là bị Việt Tân đánh rồi =)),0
"Hot girl ống tinh đi, nghe vui tai hơn",2
Nguoi dan ba dai loan dau co hoi han gi.vua dut nghiep phan to quoc.xong lai di khau chien tren mang xa hoi.tinh nao tat nay.dung rac cua xa hoi.nhin cai mo chui cua co ta nhu cai dit vit.qua ghe tom nguoi dan ba dai loan.dung nen lay quoc tich vn nua .,2
Giọng abe the thé như con gái mới tiền mãn kinh vậy :),0
Do con mẹ nữa chứ k phải mỗi thợ. :))),0
Dep.sang wa c oi.,0
"Điệu nhảy của thầy rất đáng để học hỏi , rất hay mong lần sau thầy đừng nhảy nữa..",0
Ní nuận của dlv đây 🤣,2
Đéo đở dc)),1
Nguyễn Đức Thắng :))),0
Hieu Trung ưng vcc mà,1
3 que có cờ ko?->,2
"Cái lồn mẹ ở đây người ta nói chuyện công ly chứ đéo phải tống tiền nghe chưa con chó ngu , dizz mẹ mày cty đem tiền tới họng mày thi may làm sao con chó , người này nghèo ko có học thức bị tụi nó chơi , hiểu chưa con chó ngu , nếu mày cảm thấy thp an toàn thì cả họ nhà mày mua dr thanh uống nhìu vào",2
Sống như lồn ok,1
nhớ đóng kín cửa nha. chúc các bạn baker hít thở không khí trong L )))),2
"Cái miệng cua con bong thuôi này chuoi ngta sẽ bị UNG THU hong,lưoi miệng cực kô?",2
Ít nhất ngta cũng làm từ thiện đâu có như cái thứ của m con linh cá lóc. Ko đóng góp mà còn chửi việt nam nx,2
Ad cho hỏi sao bọn nhà đài vtv24 có thể làm hiện các bình luận tích cực và có lợi cho nó nhỉ. BL phản bác sẽ tự ẩn.,1
Chụp màn hình làm cl gì thế con bò :))),2
"Nhưng cũng chỉ vì ở một số cá nhân làm mà cung không đủ nuôi sống gia đình nên phải làm mãi cho đến khi các em, các con trưởng thành .ở một góc độ không nhìn được đa diện đâu (ý kiếm riêng)",0
Giống thế đ nào dc,1
TD yêu quỷ nói chả đúng gì cá,2
Ngơ cái buồi :v,1
Khi đất nước tiến được đến dân chủ tôi nghĩ nên làm riêng một phần nghĩa địa để trôn riêng những người cộng sản ko nên để mộ họ chung với chúng ta được để cho thế hệ sau biết những phần mộ trong nghĩa địa của người theo cộng sản là quỷ đội lốt người có tội đồ lớn với dân tộc,2
Có văn hóa nhưng hơi tục nhé bạn.. Bạn địt AD chứ đưg địt mẹ AD..,2
Đời t lúc nào cũng hạnh phúc k trọn vẹn,0
abe trật nhịp :)))),0
dnn thay ba nhieu hok tro` tot vc :L)),1
Đầu bảng a ưii🤨,0
Dơ vlll nhưng t thích,1
Đây rồi anh ơi =)),0
Oke thầy đã chỉ dạy biết bao dự án năm qua oi thầy vĩ đại vcl :v,0
Mong bác khỏe mạnh để cho ae xem cho vui ko thì mùa dịch này buồn lắm,0
"Anh cứ viết lên Facebook đi, chúng tôi đang chờ vào để chửi anh đây :D",2
Thế là bạn nằm yên cho nó hiếp dâm à.:v,1
Ngu người,1
nghe có vẻ vô lý nhưng lại hết sức thuyết phục,0
Chào thầy ba girl😌nứng vcl,1
Phim mới buồn mà có abe thì cũng cừi ỉa =))),0
"Tụi mày tuổi lồn, nói thế cho nó vuông",2
Cực kì là thuyết phục 🙂,0
Nghe chuyện kinh dị vãi đái,0
Abe muôn năm,0
Nhàn Lê nghe nhiều lần là nghiện bài này giai điệu lạ với vui tai nghe nhiều mới cảm được khác hẳn với các bài trước của Jack mà,0
Game gì đây ae,0
Tổ Sư Bố Con Thần Kinh :))),2
Tô Phước Sang ai xin thì add rồi ib t,0
Ngụ ý của anh bảy vịt quay là???cả đất nước Việt Nam chỗ nào cũng có bọn tàu cộng nó nắm đầu hết.,2
Em hok cmt gì hết mà tự nhiên lên fan cứng nehhhh,0
Thưa ngài tiên tri : ngài là một vị tiên tri ? Tại sao ngài không đoán được sự việc covid 19 sắp xảy ra để cho nhân loại được nhơ .,0
"Chế độ tốt sinh ra con người tốt . Hết xả súng da đen , trẻ em , CS mỹ lại làm 3 cái trò này ..",2
Trăm năm Kiều vẫn là Kiều,0
Mn vào fb con này làm việc nó đi,0
Con đàn bà khó ưa,2
Cái này từ năm 2013 rồi AD ơi. Cái chính là năm 2016 này tụi nó làm những gì nè,0
rất tiếc là không đủ số phiếu để luận tội bà carie LAM.,0
Bố tổ sư. Súng bắn không trúng. Để tao bắn cho phát chẳng lòi phèo ra. Cạn lời,1
Kinh đấy,0
em cũng không biết nứa -_-,0
Vân Thuỳ xàm vl :)),2
Vl ;)),1
Bên mỹ thiếu bệnh viện thần kinh?,1
Ngọc Diễm,0
Thương hiệu mãi theo năm tháng abe ơi,0
Khi đang chăn trâu mà mấy bác bắt chụp ảnh :)))),0
Một triệu lai😗❤️,0
Tộc trưởng nói nghe xàm cặc. nhưng em thích =))),2
Khùng quá trời khùng.,1
Dũng thằng xàm lol,2
Chị linh lốc chửi hay quá❤❤❤😘😘😘,0
Hướng Dương Cái đấy thì chịu :)) . Btw bài Who ft với Lauv nghe hay lắm 👌,0
Rồi khi nào thầy dạy mấy đứa sắt 3 lên sắt 4 :)),0
Nguyễn Thành Công thầy cố tình vậy để đỡ mất công biến về đấy,0
"Phương Dung Nguyễn chị chơi vậy, ai đ* chị",2
MvP cc gì tầm này :))),1
"Lên youtube xem cho nhanh, mạng như l",1
Lon roi an noi mat dai,2
Trẻ trâu đóng film hài hả 🙂,1
Tối Thầy stream đá phò đi thầy ơi,1
Chào em ! Hôm nay em đẹp lắm luôn . Bọn chị ủng hộ em ! Em hãy dùng văn hóa chửi - Chửi đau chửi đớn con chó Linh em nhé . Chào em .,2
"Đúng nghĩa "" Bóp Dái Cả Team"" Thầy đánh ntn Lủng hết rồi.",2
Thằng này láo,2
tào lao xã hội bây giờ nó bị nhiễm hóa chất nên con người nó thế nào,0
Nó lại hợp lý vl :),1
Con ruồi đàn bà đây à :))))),2
Nhìn tiên tri vũ trụ ngon cơm rồi nghe.,0
:)),0
Phan Eric đang zẩy vợ nhìn phát im luông =)))),0
Học công nghệ sản xuất kem chống nhục và phẫu thuật cắt dây thần kinh xấu hổ,1
Tien tri gì nói chuyện k đâu ra đâu. Lạc đề mấy chục lần vậy ô noi.,2
Nứng qá abe ơi :)),1
Hòm đang chờ e,2
Ma no,1
"Còn âm ý chứ 0,01 đã tốt 😂😂",0
Đéo còn tý niềm tin cái đất nc này,2
Xạo lồng quá mầy ơi,2
Đấu khẩu - Chim lợn 👍,1
Ủa kì vậy Lisa Nguyên về hát với lại nhảy mà còn cô MH dth và duyên thui lm sao so sánh hai cấp bật khác nhau nữa,0
Lê Thư bớt ngu,2
Toàn chó đàn,1
Chú đợt này xuống sắc.,0
Ngộ nghĩh =))),0
Nó đéo biết ngại à,1
vãi đớp 😂,1
Khiêu dâm hay gì,1
Việt Hải chuẩn,0
Anh châu đẹp trai quá à ahihi có nhu cầu chơi gay hong anh,0
"Tối thiểu phải giữ lại 33% thì mới đủ xây dựng hạ tầng cơ bản, hơn 40 năm bóc lột dân SG chưa đủ sao? Những ngày đầu tiên tràn vô chúng đã vơ vét số tài sản khổng lồ để cõng ra ngoài kia và cứ tiếp tục chúng xẻ thịt hàng ngày, cao tốc ở TPhcm k đủ phục",2
Thôi anh im mẹ mồm đi.mặt như cc mà ý thức như bờ phẹc,2
Dep trai moi co nhieu dua yeu,0
Lũ chó. Pít là động chạm nhưng tao thjk chửi đấy..,2
"Hiệp Đinh v m k biết đọc à, hãy viết trước khi đọc kĩ nha thằng óc cứt, mắt chưa rà hết chữ mà tay nhanh hơn não, mối nguy hiểm của xã hội",2
Ngứa mắt vc :v,1
thi ngay xua cac cu dong thue than xe tau xe thi gio minh dong thue thu nhap ca nhan thue luu hanh.dai khai la van the nhung gio hoa mi hon ve cach goi.the la phat trien rui,0
Đậu xanh..,1
"Nếu đây là thày giáo thật thì có lẽ cần phải đi khám bác sĩ, đầu óc ông này đang có vấn đề.",2
"Tôi bảo ô ad nhé, ô mở phim sex lên, vặn loa hết cỡ mà nghe diễn viên họ rên sẽ tốt cho não hơn là đi đôi co với phản biện với lũ tiến sĩ việt +",2
Lan Hoa nhưng đạo nhái là kiếm được tiền tỷ còn hơn cái lũ trẻ trâu chĩa mỏ vào để cắn cho bỏ ghét 🤔😏,2
Đm chậm thôi :)),1
Quang Nam ô nghe thấy ko hay đâu có nghĩa là bài đấy ko hay vs mọi ng,0
"Đéo hiểu nổi style kiểu gì? "" con c* hưng phấn "" hay gì?",1
mai tao xin đi làm dân quân xong t đi tìm ra mày giết mày ad ạ đồ phản động :v dlv dạo này hoạt động ghê lm,2
"Hết anh Chung,HN lại tự hào thêm vụ y đức của chị Tiến ruồi_Bệnh viện đa khoa Xanh Pôn gian lận kết quả,bớt xén vật tư khi xét nghiệm HIV & viêm gan B cho bệnh nhân",1
Bảo Tín tối a lên luôn đi,0
Ong Lân ôi ong xảm quá hi,1
Trần Ngọc Bảo Thiên Kỳ Duyên Rou Duan Phuong Tu Tran Tuệ Hân vài bữa xin vào đây làm nè :<,0
chỉ đứng dẩy là thành ca sĩ đc rồi. Thế mà đợt trước a Bảnh về đội chắc giờ làm ca sĩ nổi tiếng đéo phải đi tù ý nhờ,1
Khiêu dâm hay gì,1
"Đéo hiểu nổi style kiểu gì? "" con c* hưng phấn "" hay gì?",1
Dương Đình Đức xếp nhà ngta em ạ.cố gắng sau này tìm đc cty có xếp như này là khỏi cần suy nghĩ :))),0
Cmn Lag đúng chổ,1
Nguyễn Xuân Bắc được bạn ơi,0
Sao cái bọn tìm hiểu QH theo dõi ai nó rảnh vcl thế nhỉ,2
Gọi là báo nhưng chúng là bồi bút của lũ cướp nên chúng tiếp tay cho bọn cướp,2
già mà non :)),1
thầy lồn,2
Chi chua di mua chua thay lanh roi.,0
Im mẹ mồm,1
có bạn ưi :)),0
Nguyễn Hồng Phi cập nhật ttin phải nhanh nhưng cũg chíh xác anh ạ. 😂,0
R thế giáo án đá phò đâu thầy l,2
Tặng cho những con bò thích làm theo và học tập theo...🤣🤣,2
Bọn kia đi đập chết mẹ dân rồi nhé,2
"ô nhiễm ở cái thành phố Hôi Chết Mẹ thì nó bảo là sương mù xuất hiện đẹp như Đà Lạt thứ hai, còn ở Hà Nội chắc đẹp như Sapa, ờ thì Đà Lạt với Sapa nhé",2
Okeere,0
Phạm Tuấn Tú Nguyễn Trọng Nguyễn Tai Ngo =)),0
chết con ỉ ẹ thầy vs em :)),2
e chúc panda của abe iu dấu 20/10 vui vẻ nhé và đừng quên xoá kênh,0
16:51,0
dkm thằng nào sủa câu này -_-,1
Không có tiền mà xạo lồn,2
"Nguyễn Thị Thủy Tiên haha, giọng điệu lại khiến ngta thấy rất có tâm mới ghê chứ haha",0
Thôi thế này xác định nghỉ tiếp,0
Clm :))),1
Dạng háng chứ đâu,1
Chào thầy ba girl😌nứng vcl,1
Nguyễn Yến Nhi đã đọc và sẽ kg đi xem 🤣,0
Tao lao,1
"Xấu quá trời, mà bày đặt chửi dan vn miệng như hai miếng thịt bò, ghét má quá trời à má ơi",2
nhin`nha` que vl 😒,1
Được của ló thầy ơi,0
Ui giồi chửi kinh quá,1
"Đừng nghe những gì cộng sản nói , hãy nhìn những gì cộng sản làm",0
Mđ học sinh l chúc thầy vậy chắc đủ động lực rồi,0
Cũng đéo làm gì cho đời,1
Poppy is the best,0
"Nói người ta giả bộ thì coi chi cho mất thời gian vậy, rồi mất thời gian bình luận",0
má lên clip rồi. mà đéo hiểu có ai giúp cho những người này hay không. mặt rõ ràng ra rồi. mà cũng chẳng đéo quan tâm,1
"Trang Bùi mi là trùm ỉa dạo đó Bùi, ghi nhớ dùm",0
"Người ta bận họp kìa trời ơi, phải họp thì mới hết lũ dc",1
Sạo lol hổng có gì vui nên chúng ta đừng nên sạo lol 😂,1
"đm bẹp dúm oto thế kia còn j là người, thanh niên bây h hết việc làm toàn ra đường quậy phá xong lên mạng đòi tự do @@",0
"Bố thằng ad ngu. Thế có cậu du học sinh việt chết ở nhật. Gia đình cũng chạy vạy khắp nơi đóng đủ tiền để mang xác về thì sao ? Đăng bài nên lắc não trước nhé, hở tý là bỉ bôi",2
Dị dùm,1
Huyền Khánh Phùng bố ơi con ỉa đc nhiều cức k..sói said,0
Người đi ô tô nói cái đ” gì cũng đúng :v,1
Trần dần bệnh tâm thần chuyện có nói ko chuyện ko nói có làm cho cả cộng đồng người việt ở Mỹ quá bức xúc truyền thông pho bolsa tv giống Trần dần bịa đặt chuyện có nói ko chuyện ko nói có,2
"Ngta có tiền đi đâu kệ ngta miễn sao tuân thủ theo quy định nhà nước thì thôi, sân si vừa vừa",0
Sao lại có những người khốn khổ tại thiên đường này chứ. :(,2
Chị Ba khùng nhìn chị buồn nôn,2
"Báo chí vn như cái củ căc vậy,tụi nó có con có cháu có ba có mẹ,mà ăn ở k có đức,v thôi cho con ở nhà mẹ di,cho di học làm mẹ gì,an nói xạo xược,ăn k nói có mà cũng bày đặt đẻ con,giáo dục con,cho con di học đm t khinh cái xã hội vn,khinh cái đám báo chí",2
Thua lào vs campuchia rùi.phát triển thụt lùi cmne,1
Chỉ có thể là nó,0
Nói mấy người nghèo cho chết đói. V trc đó gửi đồ về cho minh hiếu làm từ thiện dell gì,1
Hư cả một thế hệ..,1
Đừng có y y bệnh cả nước k đủ thuốc là ăn lol luôn chứ ở đó,1
Oh shjt,1
ôi đm ^^ nhìn mà thèm coi thủy thủ mặt trăng vc,0
"Ko phải chê gì chứ khả năng win của sbtc quá cao. Sela kidz clear vs petland toàn những thanh niên chuyên nghiệp try hard vkl sao những ""ông già"" bên kia chơi lại. Còn thầy lồn thì t xin mạng phép bỏ qua ko nói tới coi như sbtc 4 đánh 6",2
Minh Nguyen sắp đc thịt ch trưởng thì nghe tin động trời,0
Người ko ra người.ngợm ko ra ngợm.ý thức thì như đống rác.nhà nước nên bỏ tù những thằng coi thường pháp luật và tính mạng người khác như nó.phạt thật nặng xem nó có im mỏm nó ko.,2
Huỳnh Chí Tính CLMM CHỔNG MÔNG LÊN,2
"@Been 93 Nguyễn Thế bây giờ còn chửi ai không, tụi bây cũng ít rảnh lồn quá mà, vô cmt cũng đàng hoàng gì...nói trên đầu người ta không chứ đàng hoàng gì",2
vãi so sánh. tuy chẳng ưa j bọn lãnh đạo nhưng phải thực tế 1 tí. đường trong tp mang ra so sánh với đường sa mạc -_-,2
Ảnh gốc,0
"thằng kế nhiệm chắc chắn là đút lót kha khá rồi ,,",2
Chi dep qua,0
Tham nhung thi 1 trieu nen tu hinh. Nhieu lan thanh nhieu trieu. Mung cho viet nam minh ca quick hoi khong ai tham nhung,0
Tiệp Nguyễn trend mới hình cánh hoa đây e😁 Oke haha 🤣,0
Quá đáng lắm luôn 😂😂😂,0
Con mẹ mày. Nhạ ơi. Nhòm vào bữa cơm 25k của các cháu trường tiểu học hạp lĩnh. Tp Bắc ninh xem mày có đớp đc ko,2
"Đm, đéo hiểu sao cái đầu của nó lại nói ra đc những lời đó, so sánh nó với con chó thì nhục con chó qá",2
:((((,0
"Đúng rồi, toàn bọn rẻ rách, cặn bã, ăn cơm ăn cức của Việt Nam mà mở mồm ra là chửi sằn bậy !!!",2
ôi anh Quang 😂 😂,0
Bảo dan tri thap thì tự ái :),1
Ai giết dk con linh cá lóc tui ủng hộ 10000usd,2
Thương nhất vợ lúc này vất vả thật và nên đỡ họ những lúc họ cần những ng đàn ông như mình bên cạnh,0
Tân AK xin video bạn ơi,0
Có ai quay bên Nimo toàn được vàng mà đéo được kim cương như tôi không :),0
Chi Kim oi dang lam bo coi chi ne! Cuoi den dau bung Luon chi oi,0
Làm đek gì có Lê Văn Tám nên chậm là đúng rồi. :v,1
"Nên nhớ đất nước nầy, tài sản nầy là của dân tộc, nhân dân Viết Nam chứ không phải của cái đảng CS. Cái đảng nầy như cơ quan quản lý. Quản lý không xong thì để người khác quản lý chứ đừng lỳ cái mặt bám ghế làm cho đất nước ngày càng lụn bại tàn mạt. T",2
Sói a chuẩn bị ra rìa 😂,0
Bà dẹp mà nói chuyện gì cũng thấy thương,0
Cực kì thuyết phục 🤣🤣,0
Minh Tuấn tổ sư màiiii,2
Đĩ mẹ nhà nó 🙂,2
Mong anh em ủng hộ kênh mình,0
Đào cái đầu ko có não của ad àh,2
Ổ nhền nhện.,0
Ngứa mắt vc :v,1
"Giàu sang vì cái tâm tốt nè, tâm từ bi giúp bà con nghèo chân thật đụ má nó",1
Ủa Sao lật mặt rồi,0
Dù thế nào ông vẫn thức khuya phục vụ các cháu🤣🤣🤣,0
ジェイ ホープ nghe thì vô phục nhưng lại cực kì lý thuyết cmnl :))))),0
6:05 vâng lần đầu tiên tui biết 1 căn biết thự 28 triệu,0
Suốt ngày đi làm ô xin như con chó bên mỹ mà bị đá dập mu 2 lần rồi nên đi đái cũng khó sợ nó nhức,1
Con bóng sadec =]],2
Sống nhanh lên các bạn 🤣🤣,0
"Hien Tran Ngoc Bich, Hiep Tranhoa xem có bó tay không nè trời.",1
đéo trình bày gì hết,1
Ăn trộm ăn cắp cũng vừa phải thôi chứ 😠😠,0
Bê đê chúa :)),1
Trên mình có suối nước mát nhiều gái nha Sóiii!:)),0
Ở Việt nam người ta kêu bóng khùng,2
Nó đéo biết ngại à,1
chưa bở phiếu mà đã cơ cấu 4 chức vụ chủ chốt rồi thì bỏ phiếu làm gì nhỉ??,1
"mà t cũng đ' hiểu, rõ ràng là bọn quan nó cũng dùng nước mà ? Hay bọn nó có nguồn nước riêng nên kệ mẹ dân ???",2
"Có vụ mới nữa cho mng hóng đây , xe phu nhân Tô húy rứa ko rõ xe công hay xe tư ( nguồn báo sạch )",0
Bọn Tàu chó má,2
Hết kêu gọi rồi lại nhắn tin :) Dây kinh nghiệm đâu r. Xin mời thủ tướng cứ rút thoải mái,2
"anh em có đọc sách "" dạy làm người "" của anh Tuấn tặng chưa ? ...nếu chưa thì ném cmn đi nhé ! ảnh viết sách, tặng sách xong giờ ảnh ko nhớ, không biết 3 triệu đô la là cái gì luôn á ! tội lắm",1
.....,0
Thấy nhà tiên tri khỏe mà rớt nước mắt,0
"mấy lần trước ko ý kiến, lần này chửi thẳng luôn: AD NGU",2
Trung Quốc chỉ có chính quyền mới vô nhân tính thôi còn dân của họ vẫn văn minh ý thức tốt..đâu như ở Việt Nam 1 số thành phần người dân quá thiếu ý thức giờ sự việc nghiêm trọng cứ tiếp tục thì hậu quả khôn lường,2
😶,0
Mấy bé 2k1 không biết đã tìm thấy xác ở dưới sông chưa nhỉ =))),0
"Thế mà mình nói mấy thằng bắc kì, bọn đó lại bâu vô nói mình phân biệt!:D",2
mày biết củ cặc hong :v,1
"Đang nói đến sự bịa đặt của từ thiên đường xã hội chủ nghĩa. Lại tổ lái sang từ khác để lấp liếm à. Thôi trả lời đi, có tài liệu nào chứng minh từ này có ko. Hay toàn từ mồm bọn chống cộng ra",2
Bình Nguyễn tối nay tranh thủ đi mai tao lên rồi . bao tao để dưới gối nhé,0
dou ma thầy,2
"Chỉ cần chặn từ bức tường vt 17 ,nam Bắc phân ranh sẽ trả lời ngay ai cần ai ????? Để bk k phải nuôi nk như bọn chúng từng lếu láo .Hiện tại nk đang bị ĐÔ HỘ bởi bk ,thế mà mn vẫn vui vẽ vì cảm thấy mình k đủ NÍ nuận đành câm như hến để nhờ ơn ỉa đái từ bk",2
Trang Tran Hien teo chỉ ở nhà học và ngụ thui,0
Mai anh Độ bắt đầu live thì cả bộ tộc chào cờ rồi hát tộc ca :v,0
assmin đi chơi gái bị tống à :)),1
lolzzzz,1
Ý thức của chị còn thấp hơn cả điểm hoá của em 🙂,2
Nguyen van Giang thắng tới nơi sủa bậy,2
