text_original,text_clean,label_id,label_name,label_binary
"Khi dịch được cách ly tốt BGDVĐT said:\""vẫn diễn biến phức tạp cho nghỉ 4 tuần\""","Khi dịch được cách ly tốt BGDVĐT said:\""vẫn diễn biến phức tạp cho nghỉ 4 tuần\""",0,CLEAN,0
"Haizz các bạn ko thấy anh tôi khổ thật à, ko phải ngày nào cũng có cơm mà ăn đâu, lâu lâu nghèo đến nỗi phải chắt chiu từng đồng để ăn cua hoàng đế, tôm hùm để cầm bụng đấy, mà có sướng gì đâu còn phải giúp đỡ mấy đứa em nữa, từng đồng ấy giúp cả team Refund cầm bụng sau giải để đủ sức sang Thái. Ai cũng bảo a Độ lừa, không hiểu sao","Haizz các bạn ko thấy anh tôi khổ thật à, ko phải ngày nào cũng có cơm mà ăn đâu, lâu lâu nghèo đến nỗi phải chắt chiu từng đồng để ăn cua hoàng đế, tôm hùm để cầm bụng đấy, mà có sướng gì đâu còn phải giúp đỡ mấy đứa em nữa, từng đồng ấy giúp cả team Refund cầm bụng sau giải để đủ sức sang Thái. Ai cũng bảo a Độ lừa, không hiểu sao",0,CLEAN,0
Cái này gọi là đánh du kích nhé .,Cái này gọi là đánh du kích nhé .,0,CLEAN,0
Đôi môi anh chỉ ăn trứng,Đôi môi anh chỉ ăn trứng,0,CLEAN,0
Như Mỹ thiệt chứ,Như Mỹ thiệt chứ,0,CLEAN,0
Ông nội nào cũng ở không lắm khi không gọi điện cho bà Linh hỏi người ta đ* không Bởi vậy người ta chửi đâu có quan,Ông nội nào cũng ở không lắm khi không gọi điện cho bà Linh hỏi người ta đ* không Bởi vậy người ta chửi đâu có quan,2,HATE,1
Bá Kiến đằng sau chứ ai,Bá Kiến đằng sau chứ ai,0,CLEAN,0
Vy Mai Trần Hiền Mỹ Phương mới hôm qua :))),Vy Mai Trần Hiền Mỹ Phương mới hôm qua :))),0,CLEAN,0
anti fan sẽ bảo đó là ảnh ghép anh ưi,anti fan sẽ bảo đó là ảnh ghép anh ưi,0,CLEAN,0
Anh tôi đẹp hơn,Anh tôi đẹp hơn,0,CLEAN,0
Quang Vinh ăn món đấy trên BL đi,Quang Vinh ăn món đấy trên BL đi,0,CLEAN,0
Muốn lên hn mà toàn bất thành chán,Muốn lên hn mà toàn bất thành chán,0,CLEAN,0
Thông tin chậm quá từ Hà Nội về TQ vừa hôm quá,Thông tin chậm quá từ Hà Nội về TQ vừa hôm quá,0,CLEAN,0
được vl anh ơi,được vl anh ơi,0,CLEAN,0
Hôm nay cúp học nha thầy :3,Hôm nay cúp học nha thầy :3,0,CLEAN,0
Nhà em 1 đợt thu tiêu có Tỉ 3 + tiền bán dây tiêu + tiền buôn bán tạp hóa chắc cũng có 2Tỉ. Chắc 3 đời nhà em mới có số tiền như vậy quá,Nhà em 1 đợt thu tiêu có Tỉ 3 + tiền bán dây tiêu + tiền buôn bán tạp hóa chắc cũng có 2Tỉ. Chắc 3 đời nhà em mới có số tiền như vậy quá,0,CLEAN,0
Dùng lời nói đàng hoàng chúc. Nói chuyện không lựa lơi ai để 6 xem chi,Dùng lời nói đàng hoàng chúc. Nói chuyện không lựa lơi ai để 6 xem chi,0,CLEAN,0
cực kì thuyết phục :v,cực kì thuyết phục :v,0,CLEAN,0
Pikachu !!!!,Pikachu !!!!,0,CLEAN,0
J vẫn hợp nhạc🌲🏧 hơn. Mặc dù hoaprox đẳng cấp,J vẫn hợp nhạc🌲🏧 hơn. Mặc dù hoaprox đẳng cấp,0,CLEAN,0
Anh tôi PR tăng thu nhập để mua sữa cho Tùng Sói đây mà,Anh tôi PR tăng thu nhập để mua sữa cho Tùng Sói đây mà,0,CLEAN,0
Uk...h mẹ của tui hết chửi r....mẹ của kon...kon iu mẹ...,Uk...h mẹ của tui hết chửi r....mẹ của kon...kon iu mẹ...,0,CLEAN,0
ngu đừng có sủa ghen với người giàu à họ về nước chữa trị tự dưng qua bên kia cách ly,ngu đừng có sủa ghen với người giàu à họ về nước chữa trị tự dưng qua bên kia cách ly,2,HATE,1
@Khánh Linh bạn có vẻ dễ thương:33,@Khánh Linh bạn có vẻ dễ thương:33,0,CLEAN,0
dkm nó . nhà có cái bóng đèn giờ làm thế đéo nào? k lẻ nhà có cái phòng lắp 50 bóng đèn cho oách à,dkm nó . nhà có cái bóng đèn giờ làm thế đéo nào? k lẻ nhà có cái phòng lắp 50 bóng đèn cho oách à,1,OFFENSIVE,1
Coconut,Coconut,0,CLEAN,0
Nốt ruồi Cao Bằng đâu ?,Nốt ruồi Cao Bằng đâu ?,0,CLEAN,0
Xịn luôn :)),Xịn luôn :)),0,CLEAN,0
Có ai nghĩ như mình ko,Có ai nghĩ như mình ko,0,CLEAN,0
36:00 Bác giác ngộ rùi :)),36:00 Bác giác ngộ rùi :)),0,CLEAN,0
Gà Rừng xin địa chỉ để chụp cái ảnh r về 🤣🤣🤣,Gà Rừng xin địa chỉ để chụp cái ảnh r về 🤣🤣🤣,0,CLEAN,0
thầy thì kinh rồi ráng làm giáo án popy sách phép là ok,thầy thì kinh rồi ráng làm giáo án popy sách phép là ok,0,CLEAN,0
"Thông báo với mn, từ hôm nay mình đã gia nhập đội ngũ DLV và hối hận về sự nông nổi trước đây. Nhà nước ta là nhà nước do dân vì dân, các bác lãnh đạo rất tốt và ko bao giờ tham nhũng. Ko được bôi nhọ lãnh đạo. Các bạn hãy nhìn lại xem mình đã làm gì cho đất nước? :v","Thông báo với mn, từ hôm nay mình đã gia nhập đội ngũ DLV và hối hận về sự nông nổi trước đây. Nhà nước ta là nhà nước do dân vì dân, các bác lãnh đạo rất tốt và ko bao giờ tham nhũng. Ko được bôi nhọ lãnh đạo. Các bạn hãy nhìn lại xem mình đã làm gì cho đất nước? :v",0,CLEAN,0
Đặng Thành Nam thế bạn đang ns ji thế 😌,Đặng Thành Nam thế bạn đang ns ji thế 😌,0,CLEAN,0
Cực kì thuyết phục 😪,Cực kì thuyết phục 😪,0,CLEAN,0
Cần phạt nặng với những trường hợp trốn tránh thật nặng,Cần phạt nặng với những trường hợp trốn tránh thật nặng,0,CLEAN,0
"Sinh viên ĐH sư phạm và phụ huynh nên bãi công tẩy chay mụ hồng hán nô, hán gian mang chức hiệu trưởng này đi.","Sinh viên ĐH sư phạm và phụ huynh nên bãi công tẩy chay mụ hồng hán nô, hán gian mang chức hiệu trưởng này đi.",2,HATE,1
Cuteee zclll :>,Cuteee zclll :>,0,CLEAN,0
Trang phục mới của wiro á :v,Trang phục mới của wiro á :v,0,CLEAN,0
Có ai có fb của trần dần ko,Có ai có fb của trần dần ko,0,CLEAN,0
Hàng hiệu cao bằng quê anh tôi đấy cac bạn ạ :v,Hàng hiệu cao bằng quê anh tôi đấy cac bạn ạ :v,0,CLEAN,0
Cũng điều là đảng viên các ông cả. Dân thường ai lắm hơi mà chạy. Khi các ông cấm thì bộ máy của các ông đã không còn chỗ nhét nữa.đất nước đến lúc suy tàn vì các ông.,Cũng điều là đảng viên các ông cả. Dân thường ai lắm hơi mà chạy. Khi các ông cấm thì bộ máy của các ông đã không còn chỗ nhét nữa.đất nước đến lúc suy tàn vì các ông.,0,CLEAN,0
Phim rất rất nhạt...còn Kristen thì chắc k bh có nổi 1 fim đóng hay đc...,Phim rất rất nhạt...còn Kristen thì chắc k bh có nổi 1 fim đóng hay đc...,2,HATE,1
Người tốt thì ko ai chơi,Người tốt thì ko ai chơi,0,CLEAN,0
Dlv đâu lặn luôn rồi 😁,Dlv đâu lặn luôn rồi 😁,0,CLEAN,0
Tien Tien hôm bữa có ăn nè,Tien Tien hôm bữa có ăn nè,0,CLEAN,0
Nguyễn Tuấn Anh 🤣,Nguyễn Tuấn Anh 🤣,0,CLEAN,0
Nhân vật phụ mà lên hình to vậy abe 🙂,Nhân vật phụ mà lên hình to vậy abe 🙂,0,CLEAN,0
Thiên Vũ Thái củ cải,Thiên Vũ Thái củ cải,0,CLEAN,0
Hay lắm anh Trung Quảng Cáo,Hay lắm anh Trung Quảng Cáo,0,CLEAN,0
Dễ thương quá.,Dễ thương quá.,0,CLEAN,0
Có DBT của linh viêt kiều này ko? Có cho c xin,Có DBT của linh viêt kiều này ko? Có cho c xin,0,CLEAN,0
😏,😏,0,CLEAN,0
Hay,Hay,0,CLEAN,0
bạn hiểu thế nào là dân chủ :3,bạn hiểu thế nào là dân chủ :3,0,CLEAN,0
"Nhảm thiệt. Ông Park là HLV, đây là nghề nghiệp của ông ấy, vậy nên ông ấy chỉ thực hiện công việc của mình thôi, mắc mớ gì vận động người ta nhập tịch. Đầu óc có bệnh à. Chưa kể bây giờ còn là kì trăng mật, tung hô ca ngợi, đến lúc ông không mang được thắng lợi tới lại đuổi thẳng cổ thôi, ở đó mà nhập tịch với chả giữ tịch.","Nhảm thiệt. Ông Park là HLV, đây là nghề nghiệp của ông ấy, vậy nên ông ấy chỉ thực hiện công việc của mình thôi, mắc mớ gì vận động người ta nhập tịch. Đầu óc có bệnh à. Chưa kể bây giờ còn là kì trăng mật, tung hô ca ngợi, đến lúc ông không mang được thắng lợi tới lại đuổi thẳng cổ thôi, ở đó mà nhập tịch với chả giữ tịch.",2,HATE,1
nhìn hài vailon anh 🙂,nhìn hài vailon anh 🙂,1,OFFENSIVE,1
Này đẹp hơn nè thầy,Này đẹp hơn nè thầy,0,CLEAN,0
Đm đc vl =)))),Đm đc vl =)))),1,OFFENSIVE,1
Thay kh ngu !,Thay kh ngu !,0,CLEAN,0
Bữa nay Chửi hay quá!!!,Bữa nay Chửi hay quá!!!,0,CLEAN,0
Bố mày lúc này đấy,Bố mày lúc này đấy,0,CLEAN,0
Ủng hộ chú Thăng làm Thủ tướng,Ủng hộ chú Thăng làm Thủ tướng,0,CLEAN,0
Nó đéo phải như trong phim mà còn phải đợi xem xét tình cảm như thế nào đây là ngoài đời nhá đợi đợi ccc,Nó đéo phải như trong phim mà còn phải đợi xem xét tình cảm như thế nào đây là ngoài đời nhá đợi đợi ccc,1,OFFENSIVE,1
Cười xỉu😄😄😄,Cười xỉu😄😄😄,0,CLEAN,0
Đc vl a ưi. +1 nhé hé,Đc vl a ưi. +1 nhé hé,0,CLEAN,0
"Đồng quan điểm, các ông bố đời mẹ thiên hạ chỉ giỏi nói =)) , thử hỏi thực tế đaz bao h bố thí cho nguời khác 1 đồng chưa mà như kiểu đạo đức vloz ấy =))","Đồng quan điểm, các ông bố đời mẹ thiên hạ chỉ giỏi nói =)) , thử hỏi thực tế đaz bao h bố thí cho nguời khác 1 đồng chưa mà như kiểu đạo đức vloz ấy =))",0,CLEAN,0
Ô mình tự hào quá 😂😂,Ô mình tự hào quá 😂😂,0,CLEAN,0
giới trẻ bh thật khó hiểu 😅,giới trẻ bh thật khó hiểu 😅,0,CLEAN,0
Bao nhieu chien si : dang hy sinh tren mat tran chon xac nhung ncguoi chet khong he quan ngai mang song: chung ta nen tap trung cau nguyen cho nhan loai mau tai qua nan khoi : tai Italia: thoi thi chung ta dang o trong nha ma duoc xem nhung vo kich cung hoan hi don nhan bai ong,Bao nhieu chien si : dang hy sinh tren mat tran chon xac nhung ncguoi chet khong he quan ngai mang song: chung ta nen tap trung cau nguyen cho nhan loai mau tai qua nan khoi : tai Italia: thoi thi chung ta dang o trong nha ma duoc xem nhung vo kich cung hoan hi don nhan bai ong,0,CLEAN,0
So sánh quá khập khểnh hả thầy 😂,So sánh quá khập khểnh hả thầy 😂,0,CLEAN,0
Chuột cống,Chuột cống,0,CLEAN,0
"Trời, vậy mà biểu sao ai cũng thích, cưng hết sức, coi mà cười với thích dễ sợ","Trời, vậy mà biểu sao ai cũng thích, cưng hết sức, coi mà cười với thích dễ sợ",0,CLEAN,0
Dê Kiên lỗi đéo phải do m.mà là ngta do ngta đéo xứg.hiểu k ???,Dê Kiên lỗi đéo phải do m.mà là ngta do ngta đéo xứg.hiểu k ???,1,OFFENSIVE,1
cá sấu hả mõm là đúng chuẩn bài r :)),cá sấu hả mõm là đúng chuẩn bài r :)),0,CLEAN,0
Thương và kính trọng bác,Thương và kính trọng bác,0,CLEAN,0
Tuổi lờ =)),Tuổi lờ =)),1,OFFENSIVE,1
Coi chừng bị nghiệp quật,Coi chừng bị nghiệp quật,1,OFFENSIVE,1
hợp lí vl,hợp lí vl,0,CLEAN,0
Đụmámài,Đụmámài,2,HATE,1
"Cộng sản luôn đúng, nếu cộng sản sai thì mày là thằng phản động","Cộng sản luôn đúng, nếu cộng sản sai thì mày là thằng phản động",2,HATE,1
Cho nó xem mèo Jack để quên mèo Tom đi anh êi,Cho nó xem mèo Jack để quên mèo Tom đi anh êi,0,CLEAN,0
Vũ Đức Duy t cũng thế m ạ,Vũ Đức Duy t cũng thế m ạ,0,CLEAN,0
Chúc mừng thầy nha <3,Chúc mừng thầy nha <3,0,CLEAN,0
chúc các bạn bữa tối ngon miệng❤️,chúc các bạn bữa tối ngon miệng❤️,0,CLEAN,0
Tuấn Phong Quang Hải giờ...:)),Tuấn Phong Quang Hải giờ...:)),0,CLEAN,0
Bà nay dep that . Nhất la cai mieng,Bà nay dep that . Nhất la cai mieng,0,CLEAN,0
Đá đấm chi nx tời😅,Đá đấm chi nx tời😅,0,CLEAN,0
Linh khách sạn nào vậy bạn,Linh khách sạn nào vậy bạn,0,CLEAN,0
Nguyễn Thành Công Nguyễn Đức Tú :)) vẫn tấu hài,Nguyễn Thành Công Nguyễn Đức Tú :)) vẫn tấu hài,0,CLEAN,0
Nghe có vẻ yếu sinh lý nhưng hóa ra a yếu cả toán cơ bản =)))),Nghe có vẻ yếu sinh lý nhưng hóa ra a yếu cả toán cơ bản =)))),0,CLEAN,0
Ngày xưa là bao lâu mà nghe nhạc của xuân mai mà còn gọi là bé ơ,Ngày xưa là bao lâu mà nghe nhạc của xuân mai mà còn gọi là bé ơ,0,CLEAN,0
Mai Nam Hải anh bay hơi nhiều đấy 😂😂,Mai Nam Hải anh bay hơi nhiều đấy 😂😂,0,CLEAN,0
ghép ảnh lỗi vl,ghép ảnh lỗi vl,1,OFFENSIVE,1
ko nằm trong khối eu = ko phải trời âu :D?,ko nằm trong khối eu = ko phải trời âu :D?,0,CLEAN,0
"Thoát cái 40 năm rồi anh nhỉ, lúc nhỏ thích xem stream anh lắm ngày nào cũng xem thích nhất là thứ 3 thứ 7 được nghe anh cáp giải custom, lâu lâu lâu nghỉ một bữa không stream là ngày ấy buồn không ngủ được.","Thoát cái 40 năm rồi anh nhỉ, lúc nhỏ thích xem stream anh lắm ngày nào cũng xem thích nhất là thứ 3 thứ 7 được nghe anh cáp giải custom, lâu lâu lâu nghỉ một bữa không stream là ngày ấy buồn không ngủ được.",0,CLEAN,0
giống vl =))) mà load 5 lần cmt đều nguyên 1 cmt giống nhau tg máy bị lag=))),giống vl =))) mà load 5 lần cmt đều nguyên 1 cmt giống nhau tg máy bị lag=))),0,CLEAN,0
NaNa Nguyễn nhung cũng k rõ lắm,NaNa Nguyễn nhung cũng k rõ lắm,0,CLEAN,0
NgPh Hoàng xin video bạn ơiiiii,NgPh Hoàng xin video bạn ơiiiii,0,CLEAN,0
T ở Nguyễn Trãi nói tiếng Anh sao cho sang h 🙄🙄,T ở Nguyễn Trãi nói tiếng Anh sao cho sang h 🙄🙄,0,CLEAN,0
Bon Silvv =)),Bon Silvv =)),0,CLEAN,0
Chị ba cho em xin 1 tỷ chùi cu được không chị 3,Chị ba cho em xin 1 tỷ chùi cu được không chị 3,0,CLEAN,0
quá,quá,0,CLEAN,0
"Nhìn mấy fan trẩu vào bênh hài vl, ng ta nghe k đc thì ngta nói k đc chứ ngta có chửi idol tụi m đâu mà xù lông lên, m bật nhạc jack lên cho ba mẹ tụi m ông bà m nghe đi, thử ba mẹ ông bà m có chê thì m có chửi ba mẹ m k","Nhìn mấy fan trẩu vào bênh hài vl, ng ta nghe k đc thì ngta nói k đc chứ ngta có chửi idol tụi m đâu mà xù lông lên, m bật nhạc jack lên cho ba mẹ tụi m ông bà m nghe đi, thử ba mẹ ông bà m có chê thì m có chửi ba mẹ m k",2,HATE,1
Lượng like lại nhắc về ký ức thầy ạ,Lượng like lại nhắc về ký ức thầy ạ,0,CLEAN,0
We stan the new supreme <3,We stan the new supreme <3,0,CLEAN,0
Cực kỳ thuyết phục!!,Cực kỳ thuyết phục!!,0,CLEAN,0
Yêu cô vãi cả l,Yêu cô vãi cả l,0,CLEAN,0
3h sáng em gọi anh đéo nhấc máy,3h sáng em gọi anh đéo nhấc máy,0,CLEAN,0
Chuẩn luôn Bùi Ngọc Ánh,Chuẩn luôn Bùi Ngọc Ánh,0,CLEAN,0
mấy thằng công an xã học chả hết cấp 1 mà cũng có bằng đh cơ ah,mấy thằng công an xã học chả hết cấp 1 mà cũng có bằng đh cơ ah,2,HATE,1
"Toàn ""sửu nhi""","Toàn ""sửu nhi""",1,OFFENSIVE,1
Họp thò thụt,Họp thò thụt,1,OFFENSIVE,1
Thảm thiệt!,Thảm thiệt!,1,OFFENSIVE,1
đêm nay ngủ đất luôn :)),đêm nay ngủ đất luôn :)),0,CLEAN,0
Thầy ơi aaaaashiba😂😂,Thầy ơi aaaaashiba😂😂,0,CLEAN,0
Người bố tuyệt vời là quay lại những hành trình mà con lớn lên,Người bố tuyệt vời là quay lại những hành trình mà con lớn lên,0,CLEAN,0
Ăn nói như bộ phận sinh dục vậy bạn,Ăn nói như bộ phận sinh dục vậy bạn,2,HATE,1
Bat no thuong,Bat no thuong,0,CLEAN,0
Coi tu chu den khach.met dai qua.noi chui ma deo thay chui toan la quang cao xam lo ko,Coi tu chu den khach.met dai qua.noi chui ma deo thay chui toan la quang cao xam lo ko,2,HATE,1
Dùng nó chửi cho sml ak,Dùng nó chửi cho sml ak,1,OFFENSIVE,1
Nhân cách thua con gấu bông nhà t🙂,Nhân cách thua con gấu bông nhà t🙂,1,OFFENSIVE,1
Khau nghiep,Khau nghiep,1,OFFENSIVE,1
"Về với tập,ăn banh bao thịt người nhe ha ha h a","Về với tập,ăn banh bao thịt người nhe ha ha h a",2,HATE,1
Giang Nguyen :)),Giang Nguyen :)),0,CLEAN,0
@Linh Kute con mẹ hường xinh ghê í.cho làm làm quen hey,@Linh Kute con mẹ hường xinh ghê í.cho làm làm quen hey,0,CLEAN,0
Bên Quỳnh có váy xinh yahh 💙 Qua fb xem thêm ạ,Bên Quỳnh có váy xinh yahh 💙 Qua fb xem thêm ạ,0,CLEAN,0
Nguyễn Hiếu kêu hiếu lợn mua,Nguyễn Hiếu kêu hiếu lợn mua,0,CLEAN,0
Em cầm cái này phang vào sự chu đáo của anh Ba =))),Em cầm cái này phang vào sự chu đáo của anh Ba =))),0,CLEAN,0
Ở 1 diễn biến khác..,Ở 1 diễn biến khác..,0,CLEAN,0
"Vài bữa mà ho như chó sửa, thì bắn mày luôn nha.","Vài bữa mà ho như chó sửa, thì bắn mày luôn nha.",2,HATE,1
Dũng Đỗ Quân Minh thêm 1 người :(,Dũng Đỗ Quân Minh thêm 1 người :(,0,CLEAN,0
Học tập Nhật Bản đây mà :3,Học tập Nhật Bản đây mà :3,0,CLEAN,0
Do Dat anh toàn đi lạc vậy !!!,Do Dat anh toàn đi lạc vậy !!!,0,CLEAN,0
"Ngọc Hải ê, biểu tượng cl của m thành trend bên hàn quốc luôn r kìa..","Ngọc Hải ê, biểu tượng cl của m thành trend bên hàn quốc luôn r kìa..",1,OFFENSIVE,1
Bắn chết cdm m khá tú,Bắn chết cdm m khá tú,2,HATE,1
"Đm cả ngày trương lone đánh bài với đám bạn, mặc đồ chi cho đẹp đúng không cả nhà?","Đm cả ngày trương lone đánh bài với đám bạn, mặc đồ chi cho đẹp đúng không cả nhà?",1,OFFENSIVE,1
Thanh niên gây hoang mang,Thanh niên gây hoang mang,0,CLEAN,0
"TD điên, VHL láu cá câu view. Dù vậy mùa dịch ở nhà coi cũng đỡ buồn. Hi hi","TD điên, VHL láu cá câu view. Dù vậy mùa dịch ở nhà coi cũng đỡ buồn. Hi hi",2,HATE,1
dep qua che oi,dep qua che oi,0,CLEAN,0
Dơ vlll nhưng t thích,Dơ vlll nhưng t thích,0,CLEAN,0
ai đồ của tui. 😘😘😘😘😘😘😘,ai đồ của tui. 😘😘😘😘😘😘😘,0,CLEAN,0
Nhạc nền ldoi của tui,Nhạc nền ldoi của tui,0,CLEAN,0
Game j thầy oi,Game j thầy oi,0,CLEAN,0
yêu thầy,yêu thầy,0,CLEAN,0
"Anh giỏi a có đầu óc kiếm tiền giỏi ra sao tôi không cần biết nhưng tôi thấy ý thức a thua cả học sinh lớp 5. Nói ý thức kém thì thấy không đúng cho lắm, phải nói a không có ý thức mới đúng.","Anh giỏi a có đầu óc kiếm tiền giỏi ra sao tôi không cần biết nhưng tôi thấy ý thức a thua cả học sinh lớp 5. Nói ý thức kém thì thấy không đúng cho lắm, phải nói a không có ý thức mới đúng.",2,HATE,1
Ai chơi hụi hè con.này lo hốt đi ....con này chuẩn bị tẩu rầu đó,Ai chơi hụi hè con.này lo hốt đi ....con này chuẩn bị tẩu rầu đó,0,CLEAN,0
oce thầy :33,oce thầy :33,0,CLEAN,0
"Bá ý khẩu nghiệp nặng lắm nha,đầu thai ch hết khẩu nghiệp nx","Bá ý khẩu nghiệp nặng lắm nha,đầu thai ch hết khẩu nghiệp nx",2,HATE,1
Anh nói đúng vlone anh ạ,Anh nói đúng vlone anh ạ,0,CLEAN,0
Dục vọng ơi! Chú em về nghỉ đi cho dân nhờ!,Dục vọng ơi! Chú em về nghỉ đi cho dân nhờ!,0,CLEAN,0
"Cháu tin vào cách chống dịch mà bác đưa ra, tin vào các y bác sĩ của chúng ta.Nhất định VN ta sẽ chiến thắng, cố lên Việt Nam ơi","Cháu tin vào cách chống dịch mà bác đưa ra, tin vào các y bác sĩ của chúng ta.Nhất định VN ta sẽ chiến thắng, cố lên Việt Nam ơi",0,CLEAN,0
"Khi tinh thần sammurai của người Nhật Bản trỗi dậy, không biết chịu nổi xứ Bắc Bộ phủ không đây? He he","Khi tinh thần sammurai của người Nhật Bản trỗi dậy, không biết chịu nổi xứ Bắc Bộ phủ không đây? He he",0,CLEAN,0
K có vlog a ở luôn trên cao bằng đi hâhhaa 😂😆🤣🤣🤣🤣,K có vlog a ở luôn trên cao bằng đi hâhhaa 😂😆🤣🤣🤣🤣,0,CLEAN,0
Cường Sirô mồm thì to khéo ăn vạ =)))) toàn các bố giang hồ mõm,Cường Sirô mồm thì to khéo ăn vạ =)))) toàn các bố giang hồ mõm,2,HATE,1
Thuyết phục cực kì :)),Thuyết phục cực kì :)),0,CLEAN,0
Hóng phần 2 của hài hải ngoại của anh Ba tại Lasvegas,Hóng phần 2 của hài hải ngoại của anh Ba tại Lasvegas,0,CLEAN,0
Cười thế này mới đẹp,Cười thế này mới đẹp,0,CLEAN,0
mong con mày không ngu như mày,mong con mày không ngu như mày,2,HATE,1
"Hồi những năm về trước, mình coi phim Vũ Điệu Hoang Dã của cô ấy, cô ấy rất đẹp, xứng đáng được gọi là Mỹ Nhân ❤️","Hồi những năm về trước, mình coi phim Vũ Điệu Hoang Dã của cô ấy, cô ấy rất đẹp, xứng đáng được gọi là Mỹ Nhân ❤️",0,CLEAN,0
Phạm AnhQuân,Phạm AnhQuân,0,CLEAN,0
ôi cái định mệnh,ôi cái định mệnh,0,CLEAN,0
Giọng anh trung B52 thánh thót vãi lồn,Giọng anh trung B52 thánh thót vãi lồn,1,OFFENSIVE,1
đó là một câu chuyện buồn,đó là một câu chuyện buồn,0,CLEAN,0
Ai đẹp trai cho Zalo :))),Ai đẹp trai cho Zalo :))),0,CLEAN,0
Qua có đọc đây là chiêu trò pr mùa dịch nói vài ngày sẽ xin lỗi giờ thì 🙂🙂🙂,Qua có đọc đây là chiêu trò pr mùa dịch nói vài ngày sẽ xin lỗi giờ thì 🙂🙂🙂,0,CLEAN,0
hóng vl thầy ơi =)),hóng vl thầy ơi =)),0,CLEAN,0
Bữa nào a lân nói ông trần dần hát quốc ca nước CHXHCNVN xem như thế nào.,Bữa nào a lân nói ông trần dần hát quốc ca nước CHXHCNVN xem như thế nào.,0,CLEAN,0
"Ở VN thì có thể, tôi nhấn mạnh là có thể thôi trở thành trend vì bạn là người nổi tiếng, còn sang nước ngoài bạn nhìn tấm ảnh đi, trông như đồ quê mùa học làm dân chơi","Ở VN thì có thể, tôi nhấn mạnh là có thể thôi trở thành trend vì bạn là người nổi tiếng, còn sang nước ngoài bạn nhìn tấm ảnh đi, trông như đồ quê mùa học làm dân chơi",2,HATE,1
Tết đến rồi mn ạ ><,Tết đến rồi mn ạ ><,0,CLEAN,0
Thầy bói🙃🙃🙃,Thầy bói🙃🙃🙃,0,CLEAN,0
Lưu ý: Nhà thằng Nam có bộ sưu tập tượng rất đẹp.,Lưu ý: Nhà thằng Nam có bộ sưu tập tượng rất đẹp.,0,CLEAN,0
"Lương tháng bố có 7,8 tr nên chả có con cua hoàng đế hay tôm hùm Alaska nào con chưa được nếm qua cạ :((((((","Lương tháng bố có 7,8 tr nên chả có con cua hoàng đế hay tôm hùm Alaska nào con chưa được nếm qua cạ :((((((",0,CLEAN,0
@Gò Dầu Thế giới di động ừ thì tiết nhiên,@Gò Dầu Thế giới di động ừ thì tiết nhiên,0,CLEAN,0
Tàu khựa thì có ha ha tí làm j mà căng,Tàu khựa thì có ha ha tí làm j mà căng,0,CLEAN,0
chán,chán,0,CLEAN,0
Nghe xong tự ái luôn,Nghe xong tự ái luôn,0,CLEAN,0
Tết rồi.,Tết rồi.,0,CLEAN,0
ăn hết .trừ con gì nằm ngửa là không ăn ',ăn hết .trừ con gì nằm ngửa là không ăn ',0,CLEAN,0
Mình bán LATEX chính hãng với KEM TAN MỠ nhé🥳🥳,Mình bán LATEX chính hãng với KEM TAN MỠ nhé🥳🥳,0,CLEAN,0
Ha Anh Tri chắc chắn là con sam rồi. Nếu là con so thì b k cmt đc bài này nữa đâu. 🤣🤣🤣🤣,Ha Anh Tri chắc chắn là con sam rồi. Nếu là con so thì b k cmt đc bài này nữa đâu. 🤣🤣🤣🤣,0,CLEAN,0
Huỳnh Ngân xinh nee,Huỳnh Ngân xinh nee,0,CLEAN,0
Chi dep wa,Chi dep wa,0,CLEAN,0
Nó chụp ảnh chỉnh sửa quá mất mẹ vẻ đẹp trai của thầy rồi,Nó chụp ảnh chỉnh sửa quá mất mẹ vẻ đẹp trai của thầy rồi,0,CLEAN,0
Biệt đội siêu ăn hại,Biệt đội siêu ăn hại,0,CLEAN,0
Con cẹc,Con cẹc,1,OFFENSIVE,1
"CHÚNG ta tin tưởng vào đảng và nhà nước,sức mạnh dân tộc sẽ chiến thắng tất cả.Hà nội ơi,Việt Nam đất nước tôi cố lên","CHÚNG ta tin tưởng vào đảng và nhà nước,sức mạnh dân tộc sẽ chiến thắng tất cả.Hà nội ơi,Việt Nam đất nước tôi cố lên",0,CLEAN,0
Cuộc đời ngắn ngủi sống sao đi dân nhớ ở dân thương . Chứ sống chỉ mặt chết chỉ mồ thì phí đời.,Cuộc đời ngắn ngủi sống sao đi dân nhớ ở dân thương . Chứ sống chỉ mặt chết chỉ mồ thì phí đời.,0,CLEAN,0
Ong xao lon qua di ong oi.,Ong xao lon qua di ong oi.,2,HATE,1
Ông bạn Vàng của chủ nghĩa Cơm Sống.,Ông bạn Vàng của chủ nghĩa Cơm Sống.,0,CLEAN,0
Đr,Đr,0,CLEAN,0
Khi nao nen kinh te the gioi het khung hoang thi k con tin xau ve Virus nay nua. Su viec se duoc dua ra anh sang nay mai thoi. Qua la mot thuyet am muu qua hay. Khi ma tat ca deu tin vao Virus Co nay.,Khi nao nen kinh te the gioi het khung hoang thi k con tin xau ve Virus nay nua. Su viec se duoc dua ra anh sang nay mai thoi. Qua la mot thuyet am muu qua hay. Khi ma tat ca deu tin vao Virus Co nay.,0,CLEAN,0
